Topic,DateTime,URL,Title,Context,title_rn,rn
Covid19,2021-03-04 00:01:45.000000 UTC,https://www.wral.com/coronavirus/fort-bragg-expands-covid-19-vaccination-operation-to-include-more-military-beneficiaries/19554413/,Fort Bragg expands COVID-19 vaccination operation to include more military beneficiaries :: WRAL.com,"By Gilbert Baez, WRAL Fayetteville reporter Fort Bragg, N.C. — Fort Bragg has been giving COVID-19 shots to troops since December. Since then, they've expanded the on-Post vaccination clinic several times. Ft. Bragg was one of the first to in our area to make the vaccine available to teachers, school administrators and other staff members.",1,1
Shortages,2021-03-04 00:02:20.000000 UTC,https://apnews.com/article/tokyo-health-coronavirus-pandemic-2020-tokyo-olympics-japan-6c83da891fadb85b5b777a557d171127,Japan begins COVID-19 vaccination drive amid supply worry,"TOKYO (AP) — Japan's first coronavirus shots were given to health workers Wednesday, beginning a vaccination campaign considered crucial to holding the already delayed Tokyo Olympics. The progress the campaign might make is uncertain, however, in a country concerned about possible shortages of imported vaccines and where people are often reluctant to take vaccines due to worries of side effects. The massive drive comes after the government gave its belated first approval Sunday for shots developed and supplied by Pfizer, which have been used in many other countries since December.",1,2
Covid19,2021-03-04 00:02:21.000000 UTC,https://www.gainesvilleregister.com/news/texas-teachers-child-care-workers-now-eligible-for-covid-19-vaccine/article_8357e6dc-7c5c-11eb-844d-235fb7aff0d2.html,"Texas teachers, child care workers now eligible for COVID-19 vaccine","This article originally appeared in The Texas Tribune at https://www.texastribune.org/2021/03/03/texas-teachers-child-care-coronavirus-vaccine/. The Texas Tribune is a member-supported, nonpartisan newsroom informing and engaging Texans on state politics and policy. Learn more at texastribune.org.",1,3
Covid19,2021-03-04 00:02:23.000000 UTC,https://www.msn.com/en-gb/health/medical/covid-19-vaccines-how-many-are-there-how-do-they-work-and-what-are-the-side-effects/ss-BB1eavsb?MSCC=1598422027%2525253Fc,"COVID-19 vaccines: how many are there, how do they work, and what are the side effects?","Which ones do we have at the moment, and how effective are they? In addition, what are their side effects, and do they immunize against all variants of the coronavirus?",1,4
Cases,2021-03-04 00:02:24.000000 UTC,https://www.thereminder.ca/news/local-news/thompson-based-covid-19-vaccine-plan-rolled-out-for-snow-lake-other-northern-communities-1.24289822,"Thompson-based COVID-19 vaccine plan rolled out for Snow Lake, other northern communities","They [the province] have a commitment to more of the Pfizer vaccines and they want to make sure that for some people, they have an option to get it sooner rather than later."" In the meantime, Huntley advised the public to continue to follow public health guidelines and requirements to keep the Flin Flon district at zero active COVID-19 cases. ""I think what makes sense to me is that we try and continue to do everything we're supposed to do, follow the guidelines that have been treating our area very well, the vaccine will make its way to us, rather than us to them. I appreciate the provincial government offering the ability to do this, but we have to make sure we know how it's going to work before we put something out that sets up some expectations.""",1,5
Covid19,2021-03-05 00:01:43.000000 UTC,https://www.jacksonprogress-argus.com/news/covid-19-vaccines-headed-to-georgia-school-teachers-staff/article_1b4fe10e-6bdf-58af-8e41-bb968b01f34e.html,"COVID-19 vaccines headed to Georgia school teachers, staff","ATLANTA -- Local schools in Georgia are gearing up to give teachers and staff doses of COVID-19 vaccine starting next week using a mix of on-campus curbside administration, large-scale distribution events and help from health clinics. Teachers and school staff will be eligible for the vaccine and have first dibs next week at an 83,000-dose shipment of the newly approved Johnson & Johnson single-dose vaccine, as well as remaining supplies of the two-dose Pfizer and Moderna vaccines, according to state officials. Many school districts plan to inoculate teachers and staff who want the vaccine late next week and over the weekend, aiming to give them some recovery time in the event of possible mild side effects such as temporary flu-like symptoms and pain where the shot was given.",1,1
Shortages,2021-03-05 00:01:56.000000 UTC,https://apnews.com/article/eu-regulator-review-russia-covid-vaccine-d314e8b56ad7f53bedc7c6dce9fa6861,EU regulator starts a review of Russia's COVID-19 vaccine,"According to a study published last month in the journal Lancet, Sputnik V is 91% effective and appears to prevent inoculated individuals from becoming severely ill with COVID-19, although it's still unclear if the vaccine can prevent the spread of the disease. ADVERTISEMENT With a global shortage of COVID-19 vaccines, some experts say boosting the use of vaccines made by China and Russia — which have not been as in demand as those made by Western companies — could offer a quicker way to increase the global supply. The pandemic has already infected over 115 million people, killing over 2.5 million of them, according to a tally by Johns Hopkins University.",1,2
Covid19,2021-03-05 00:02:00.000000 UTC,https://www.wrcbtv.com/story/43448380/catholics-bishops-have-concerns-over-new-johnson-and-johnson-covid19-vaccine,Catholics bishops have concerns over new Johnson & Johnson COVID-19 vaccine,"The church is very clear that they do not oppose COVID-19 vaccines. ""It can be an act of charity because you're protecting people,"" Dowling said. READ MORE | New phase eligible for COVID-19 vaccine with new vaccination site in Hamilton County The diocese's statement went on to say ""It is morally acceptable to receive COVID-19 vaccines that have used cell lines from aborted fetuses in their research and production process.",1,3
Covid19,2021-03-05 00:02:06.000000 UTC,https://www.necn.com/news/national-international/teachers-educators-in-milford-get-first-covid-19-vaccines-today/2417782/,"Teachers, Educators in Milford Get First COVID-19 Vaccines Today"," More Connecticut teachers will be getting vaccinated against COVID-19 today. Several clinics are being held today including in New Britain, New Haven and Milford. Educators and school staff in Milford are beginning to take part in the vaccination process today.",1,4
Cases,2021-03-05 00:02:16.000000 UTC,https://www.kait8.com/2021/03/04/gov-parson-announces-list-pharmacies-across-mo-receive-prioritized-covid-vaccine-shipments/,Gov. Parson announces list of pharmacies across Mo. to receive prioritized COVID-19 vaccine shipments,"The governor also toured a vaccination site in St. Louis City. He met with Missouri National Guard members at the Cambridge Senior Living. Just finished a visit to one of our vaccination sites in St. Louis City. I want to thank the St. Louis Metropolitan...Posted by Governor Mike Parson on Thursday, March 4, 2021 Cases of COVID-19 in Missouri On Thursday, March 4, the Missouri Department of Health and Senior Services reported 2,310 new PCR cases in the past seven days. That's an average of 330 cases per day.",1,5
Cases,2021-03-06 00:01:42.000000 UTC,https://www.cbs58.com/news/great-apes-at-the-san-diego-zoo-receive-a-covid-19-vaccine-for-animals,Great apes at the San Diego Zoo receive a Covid-19 vaccine for animals,"Davis said. Most coronavirus cases among animals have occurred in domestic pets like dogs and cats, but animals in zoos have been diagnosed, too, likely after contact with infected zookepers. In April, several tigers and African lions at the Bronx Zoo tested positive for coronavirus, and snow leopards at the Louisville Zoo in Kentucky caught the virus in December.",1,1
Covid19,2021-03-06 00:01:43.000000 UTC,https://www.channelnewsasia.com/news/world/us-administers-85-million-doses-of-covid-19-vaccines--cdc-14347024,US administers 85 million doses of COVID-19 vaccines: CDC,"REUTERS: The United States has administered 85,008,094 doses of COVID-19 vaccines as of Friday (Mar 5) morning and delivered 114,133,115 doses, the Centers for Disease Control and Prevention said. The tally of vaccine doses are for both Moderna and Pfizer/BioNTech, vaccines as of 6:00am on Friday, the agency said. According to the tally posted on March 4, the agency had administered 82,572,848 doses of the vaccines, and distributed 109,905,530 doses.",1,2
Covid19,2021-03-06 00:01:52.000000 UTC,http://www.khits.com/story/60428c861421780bbdad9b06/osdh:-covid19-vaccine-open-to-more-oklahomans-come-monday,OSDH: COVID-19 Vaccine Open To More Oklahomans Come Monday,"During a media Q&A with the Oklahoma State Department of Health, Deputy Commissioner Keith Reed said Oklahomans in congregate care or work locations as well as city, county or state leaders or elected officials, along with public health staff who support front-line workers, will be eligible to get the COVID-19 vaccine starting Monday. Reed also said Oklahoma is well ahead of its goal to vaccinate any teachers or school administrators who want one, well-ahead of President Joe Biden's goal to have all teachers vaccinated by the end of March.",1,3
Covid19,2021-03-06 00:02:02.000000 UTC,https://www.kuaf.com/post/fort-smith-firefighters-hesitant-receive-covid-19-vaccine,Fort Smith Firefighters Hesitant To Receive COVID-19 Vaccine,"Listen Listening... 10:41 Michael Tilley, with our partner Talk Business and Politics, discusses an apparent reluctance of many firefighters in Fort Smith to accept a vaccine to prevent COVID-19, water bill adjustments following last month's winter storms, and the future of the former Fianna Hills Country Club and golf course.",1,4
Testing,2021-03-06 00:02:07.000000 UTC,https://www.gwinnettdailypost.com/news/temporary-covid-19-vaccine-site-to-open-in-atlantas-mercedes-benz-stadium/article_fd63fe36-7def-11eb-ae1c-db9f13c09de2.html,Temporary COVID-19 vaccine site to open in Atlanta's Mercedes-Benz Stadium,"Roughly 2,217,000 vaccines have been administered in Georgia so far, with nearly 867,000 of those shots being second doses to provide full inoculation, according to state data. Nearly 824,000 people had tested positive for COVID-19 in Georgia as of Thursday afternoon, with more than 192,000 more reported positive antigen tests indicating likely positive results. The virus has killed 15,462 Georgians.",1,5
Falsehoods,2021-03-07 00:01:41.000000 UTC,https://www.reuters.com/article/factcheck-vaccine-dna-idUSL2N2L23EM,Fact Check-The COVID-19 vaccine does not change recipients' genetic makeup,"The Oxford-AstraZeneca vaccine is described as a viral vector vaccine, which uses a modified virus to deliver the instructions into the recipients cells and trigger an immune response (here and bit.ly/2ZJbvRW). COVID-19 vaccines have been shown to be safe and give the best protection against the novel coronavirus (here). Reuters has debunked other misinformation surrounding the vaccine here , here , here , here , here and here . VERDICT False.",1,1
Quarantine,2021-03-07 00:02:03.000000 UTC,https://www.680news.com/2021/03/06/3-hamilton-employees-investigated-for-giving-covid-19-vaccines-to-non-priority-group/,3 Hamilton employees investigated for giving COVID-19 vaccines to non-priority group,"No further details were released about the incident. The mobile vaccination clinic is responsible for administering doses to residents of long-term care and high-risk retirement homes, shelter populations, and individuals 85 years of age and older. ""The City is committed to ensuring that COVID-19 vaccines are administered in a way that is fair, equitable and based on criteria that prioritizes those that are most in need,"" said Dr. Elizabeth Richardson, the Medical Officer of Health. ""Any actions designed to circumvent the vaccine program's eligibility criteria are unethical and unacceptable."" The three employees have been placed on paid leave pending the outcome of the investigation.",1,2
Masks,2021-03-07 00:02:03.000000 UTC,http://www.chicagotribune.com/politics/ct-the-spin-chicago-politics-madigan-lincoln-statues--20210305-42uxaukmzbfljemgvqb2q2ngju-story.html,The Spin: Inside the Democratic power shift in Chicago politics | Former state senator pleads not guilty | State launches $10M COVID-19 vaccination campaign,"A woman gets the COVID-19 vaccine at the mass COVID-19 vaccination clinic held for over 700 people at the Cathedral of Grace St. John AME Church in Aurora. / Advertisement / A woman gets the COVID-19 vaccine at the mass COVID-19 vaccination clinic held for over 700 people at the Cathedral of Grace St. John AME Church in Aurora. / (Jon Langham / The Beacon-News) Also from Jenny Whidden: ""In an effort to reach Black and Latino communities that have been hard hit by the coronavirus but have lagged behind the rest of the state on vaccinations, Illinois on Friday launched a $10 million public awareness campaign to combat vaccine hesitancy. ""The multimedia campaign was announced as the total number of vaccinations administered in Illinois passed 3 million, with more than 1 million residents now ",1,3
Masks,2021-03-07 00:02:05.000000 UTC,https://kearneyhub.com/news/national/9-great-apes-get-covid-19-vaccinations-at-san-diego-zoo/article_0e60fc11-3cfb-5c86-9f20-c6b61872cc79.html,9 great apes get COVID-19 vaccinations at San Diego Zoo,"It was developed by Zoetis Inc., a U.S. firm that produces medicine for animals. The vaccinations followed a January outbreak of COVID-19 at the zoo's Safari Park. Eight western lowland gorillas got the virus, probably by exposure to a zookeeper who tested positive for COVID-19, officials said, even though employees work masks at all times around the gorillas. ""That made us realize that our other apes were at risk,"" Nadine Lamberski, chief conservation and wildlife health officer for the San Diego Zoo Wildlife Alliance, told the San Diego Union-Tribune. ""We wanted to do our best to protect them from this virus because we don't really know how it's going to impact them.""",1,4
Cases,2021-03-07 00:02:13.000000 UTC,https://montrealgazette.com/news/local-news/covid-19-vaccination-your-legal-rights-and-obligations-in-a-nutshell,COVID-19 vaccination: your legal rights and obligations in a nutshell,"Q: Could the government make vaccination against COVID-19 mandatory? A: Yes, but only in exceptional cases, such as when there's a pandemic that seriously threatens the population's health, said Dominique Boutin, a legal educator at Éducaloi. If a state of health emergency is declared (which is already the case in Quebec), the Quebec Public Health Act gives the government broad powers, including the power to impose vaccination on the entire population, or a portion of the population, when it is threatened by a contagious disease.",1,5
Covid19,2021-03-08 00:01:32.000000 UTC,http://www.lankaweb.com/news/items/2021/03/07/austria-suspends-astrazeneca-covid-19-vaccine-batch-after-death/comment-page-1/,LankaWeb – Austria suspends AstraZeneca COVID-19 vaccine batch after death,"Courtesy The Daily Mirror Austrian authorities have suspended inoculations with a batch of AstraZeneca's COVID-19 vaccine as a precaution while investigating the death of one person and the illness of another after the shots, a health agency said on Sunday, Reuters reported. The Federal Office for Safety in Health Care (BASG) has received two reports in a temporal connection with a vaccination from the same batch of the AstraZeneca vaccine in the district clinic of Zwettl"" in Lower Austria province, it said. One 49-year-old woman died as a result of severe coagulation disorders, while a 35-year-old woman developed a pulmonary embolism and is recovering, it said.",1,1
Covid19,2021-03-08 00:01:33.000000 UTC,https://www.reuters.com/article/health-coronavirus-britain-india-idUSKCN2AV0A2,UK to receive 10 million AstraZeneca COVID-19 vaccine doses from India's Serum Institute,"SII, the world's largest vaccine manufacturer by volume, is mass producing the AstraZeneca vaccine, developed with Oxford University, for dozens of poor and middle-income countries. ""The UK has ordered 100 million doses of AstraZeneca's COVID-19 vaccine, of which 10 million doses will come from the Serum Institute of India,"" a UK government spokesperson told Reuters. Reuters reported in February that Britain's Medicines and Healthcare products Regulatory Agency (MHRA) was auditing the manufacturing processes at SII to pave the way for the AstraZeneca vaccine to be shipped from there to the UK. The move is likely to stir concerns that wealthy Western countries are procuring vaccine doses at the expense of poor countries.",1,2
Masks,2021-03-08 00:01:39.000000 UTC,https://www.wiscnews.com/news/national/when-will-children-be-able-to-get-covid-19-vaccines-plus-heres-the-latest-virus/article_92aa1c67-4982-58c3-ac28-93ee8801d6b4.html,"When will children be able to get COVID-19 vaccines? Plus, here's the latest virus news",When will children be able to get COVID-19 vaccines? Here are the latest coronavirus developments: Workers such as restaurant servers and retail clerks are balancing the anticipation of better earnings with concerns about keeping themselves safe as states lift mask mandates and ease restrictions on businesses. Getting a COVID-19 vaccine has been a challenge for residents of rural U.S. counties without a pharmacy or a well-equipped clinic.,1,3
Cases,2021-03-08 00:01:43.000000 UTC,https://www.dailymail.co.uk/news/article-9336459/LeBron-avoids-answering-hell-COVID-19-vaccine-saying-Ill-private-thing.html,"LeBron avoids answering if he'll get COVID-19 vaccine, saying 'I'll keep that a private thing'","Stop with this crap man,' Lambre wrote. A map showing the numbner of coronavirus cases and deaths in the United States on Sunday / A chart shows that there has been a decline in the number of deaths per day from the coronavirus A chart shows that there has been a decline in the number of deaths per day from the coronavirus / A chart shows the number of coronavirus deaths per day in February and March, with a total of 524,794 in the United States since the start of the pandemic A chart shows the number of coronavirus deaths per day in February and March, with a total of 524,794 in the United States since the start of the pandemic / A chart shows that the number of coronavirus infections per day has remained relatively steady after recent declines A chart shows that the number of coronavirus",1,4
Testing,2021-03-08 00:02:07.000000 UTC,https://www.nbcsandiego.com/news/local/all-k-12-school-employees-now-eligible-for-covid-19-vaccine-but-supplies-remain-a-concern/2541946/,All K-12 School Employees Now Eligible for COVID-19 Vaccine But Supplies Remain a Concern,"San Diego County is setting aside 20% of the vaccine supply for those working in education. Download our NBC 7 mobile app for iOS or Android to get the latest breaking news and in-depth COVID-19 coverage. ""We've been opening new vaccination locations. On Monday, we will open a San Marcos North County location so we're trying to expand our footprint as we open up to more school districts,"" said Josh. The school vaccination plan began with educators working in neighborhoods where infection rates were higher, but now employees at all San Diego County schools can sign up. ""There may have been some confusion about the portal being open to the more high-risk quartile first but we want to emphasize that we are open to everyone now via the Veba channel,"" said Josh. Josh says the biggest challenge ",1,5
Covid19,2021-03-09 00:01:32.000000 UTC,https://www.kmmo.com/2021/03/08/ccmh-to-host-walk-in-covid-19-vaccine-clinic/,CCMH TO HOST WALK-IN COVID-19 VACCINE CLINIC,"Carroll County Memorial Hospital will be hosting a Walk-In COVID-19 Vaccine Clinic from 8:30 a.m. to 4 p.m. Friday, March 12, at the newly opened Jefferson Medical Group's Brunswick Medical Clinic, located at 807 E. Broadway in Brunswick. This vaccine clinic is for those who currently qualify to receive vaccination and haven't been able to.",1,1
Covid19,2021-03-09 00:01:43.000000 UTC,https://www.adn.com/alaska-news/2021/03/03/alaska-expands-covid-19-vaccine-eligibility-to-include-those-who-are-55-and-older-essential-workers-and-high-risk-populations/,"Alaska expands COVID-19 vaccine eligibility to those 55 and older, essential workers and high-risk populations","Those already eligible for a vaccine include most health care workers, people age 65 and older, people living and working in congregate settings, some pandemic responders and people age 50 and older who have a high-risk medical condition or work in an essential job. Health officials said in the statement that the new group of eligible Alaskans includes ""anyone who has a medical condition that places a person at 'high-risk' or 'might be high-risk' for severe illness from COVID-19, according to the CDC, or who is considered high-risk by a person's medical provider."" Based on the lists from the Centers for Disease Control and Prevention, pregnant women, smokers, people diagnosed with cancer, individuals with moderate to severe asthma, obese and overweight individuals and those with type 1 or ",1,2
Covid19,2021-03-09 00:01:50.000000 UTC,https://gigulate.com/story/CANNIBAL-CORPSE-Drummer-Isn-t-Sure-He-ll-Get-a-COVID-19-Vaccine/,CANNIBAL CORPSE Drummer Isn't Sure He'll Get a COVID-19 Vaccine,"Metalsucks — The drummer manages to express his ambivalence without sounding like a crazy asshole. The post Cannibal Corpse's Paul Mazurkiewicz on the COVID-19 Vaccine: ""I'm Ju... more info",1,3
Covid19,2021-03-09 00:01:57.000000 UTC,https://www.wbtv.com/2021/02/12/have-question-about-covid-vaccine-ask-wbtv-vaccine-team/,Have a question about the COVID-19 vaccine? Ask the WBTV Vaccine Team,"CHARLOTTE, N.C. (WBTV) - As vaccinations continue across the country in the fight against the global COVID-19 pandemic, more and more people have important questions about the vaccine. WBTV is the Vaccine Team and we're here to answer any question you may have. Our team of journalists will seek the information and provide the most clear, concise and accurate answers for our viewers.",1,4
Covid19,2021-03-09 00:02:01.000000 UTC,https://www.oskaloosa.com/news/marion-county-public-health-to-offer-covid-19-vaccination-clinic-this-weekend-for-eligible-patients/article_c72e08b2-803c-11eb-a594-57f8008d2952.html,Marion County Public Health to offer COVID-19 vaccination clinic this weekend for eligible patients,KNOXVILLE — Marion County Public Health will be hosting a COVID-19 vaccination clinic this upcoming Saturday at Dyer Hudson Hall in Knoxville. Appointments will go from 9 a.m. to 4 p.m. The clinic will only be available for people who qualify for the first dose of the vaccine. A second dose will not be provided.,1,5
Covid19,2021-03-10 00:01:44.000000 UTC,https://www.ksby.com/news/national/coronavirus/thousands-received-less-than-recommended-covid-19-vaccination-at-california-vaccine-site,Thousands received less-than-recommended COVID-19 vaccination at California vaccine site,"The California Department of Health is notifying about 6,300 people to tell them they received a less-than-recommended dose of the COVID-19 vaccine, according to Over the course of two days at the Oakland Coliseum, thousands were underdosed, reportedly because of the kind of syringe that was being used. Meaning, some of the vaccine may have remained in the syringe when a vaccine was administered. Reports of the underdosing came to light last week when staff working at the Coliseum came forward with Health officials say people who may have received less than the full dose do not need to do anything different, and should make sure they get the second vaccine dose. ""While the recommended dose of the Pfizer COVID-19 vaccine is 0.3 ml, the CDC has determined that any dosage of 0.15 ml or larger",1,1
Covid19,2021-03-10 00:01:52.000000 UTC,https://www.metro.us/pfizer-biontech-can-raise/,"Pfizer, BioNTech can raise capacity to 3 billion COVID-19 vaccine doses next year: Bloomberg News","(Reuters) – BioNTech SE could have capacity to make 3 billion doses of the COVID-19 vaccine it developed with partner Pfizer Inc next year, Bloomberg News reported on Tuesday, citing an interview with the German company's chief executive officer. While BioNTech could increase manufacturing capacity in principle, it depends on demand and factors such as requirement of additional boost to vaccinations, CEO Ugur Sahin told Bloomberg News. (https://bloom.bg/3enSGMp) Pfizer last month said it aims to make at least 2 billion doses of its COVID-19 vaccine in 2021. (Reporting by Amruta Khandekar; Editing by Shinjini Ganguli)",1,2
Cases,2021-03-10 00:01:56.000000 UTC,https://qconline.com/news/national-guard-covid-19-vaccination-clinic-opens-in-milan/article_07d27d50-ffa8-5456-987b-ee12ef2d22f0.html,National Guard COVID-19 vaccination clinic opens in Milan,"The second dose of the vaccine also will be given to individuals three weeks after this vaccination clinic. COVID-19 in the Q-C, by the numbers The Rock Island County Health Department reported 25 new COVID-19 cases Tuesday, as the total number of cases since the start of the pandemic increased to 13,023. There has been a marked increase in Rock Island County residents hospitalized with severe COVID-19 symptoms, as health officials reported 18 patients.",1,3
Cases,2021-03-10 00:02:01.000000 UTC,https://poststar.com/news/state-and-regional/new-yorkers-60-and-older-can-get-covid-19-vaccines-this-week/article_1cc7fa94-b780-589e-8d40-52a905aadeea.html,New Yorkers 60 and older can get COVID-19 vaccines this week,"That's a lower percentage than New England and New Jersey. Public health experts hope increased vaccinations will drive down COVID-19 infections in New York, which has the nation's highest number of new cases and hospitalizations on a per-capita basis over the last seven days. The state recorded nearly 50,000 new cases over the past seven days, with upticks in Staten Island and Rockland.",1,4
Covid19,2021-03-10 00:02:04.000000 UTC,https://www.klcc.org/post/michigan-officials-wrestle-how-ethically-distribute-covid-19-vaccines,Michigan Officials Wrestle With How To Ethically Distribute COVID-19 Vaccines,"The Republican-controlled state senate eventually passed a bill barring the use of ""race, gender, color, national origin, religion, sex, and socioeconomic status as factors in determining the distribution of COVID-19 vaccines."" But the state House declined to pass the legislation, so the SVI remains in use. Renee Canady heads the Michigan Public Health Institute.",1,5
Covid19,2021-03-11 00:01:56.000000 UTC,https://www.abc15.com/news/national/coronavirus/kroger-mistakenly-gave-out-saline-shots-instead-of-covid-19-vaccine-at-virginia-store,Kroger mistakenly gave out saline shots instead of COVID-19 vaccine at Virginia store,"The mistake was reported at the Midlothian, Virginia, location. Allison McGee, the corporate affairs manager for Kroger Mid-Atlantic, said one of Kroger's ""The Little Clinic"" teams administered saline shots instead of the COVID-19 vaccine as an ""honest mistake."" ""This was immediately addressed with the TLC team and all vaccinators were retrained and reminded of our current vaccination policies,"" McGee said. ""All impacted customers were contacted and have now received the COVID-19 vaccine,""",1,1
Covid19,2021-03-11 00:01:57.000000 UTC,https://www.wfyi.org/news/articles/teachers-can-get-covid-19-vaccine-at-state-sites-indiana-adds-new-comorbidity-eligibility,"Teachers Can Get COVID-19 Vaccine At State Sites, Indiana Adds New Comorbidity Eligibility","Your comments and questions in response to our weekly text help us find the answers you need on COVID-19 and other statewide issues. Dr. Lindsay Weaver, Indiana Department of Health chief medical officer, said getting vaccinations for those with comorbidities (who don't meet the age qualification) is coordinated through health care providers. ""If you believe you or your loved one qualifies, it is appropriate to reach out to your provider, to ensure that they are submitting your information,"" Weaver said.",1,2
Covid19,2021-03-11 00:02:07.000000 UTC,https://www.cpac.ca/en/programs/covid-19-canada-responds/episodes/66343511/,"COVID-19: Canada Responds: Federal Update on COVID-19 Vaccine Distribution – March 10, 2021","Federal Update on COVID-19 Vaccine Distribution – March 10, 2021 In a virtual news conference, Dr. Howard Njoo, Canada's deputy chief public health officer, provides an update on Canada's distribution of COVID-19 vaccines. He is joined by Major-General Dany Fortin, the vice-president of logistics and operations at the Public Health Agency of Canada and head of the country's vaccine distribution efforts, and Dr. Tom Wong, chief medical officer of public health for Indigenous Services Canada. (March 10, 2021) (no interpretation)",1,3
Testing,2021-03-11 00:02:13.000000 UTC,https://www.newschannel6now.com/2021/03/10/state-expands-covid-vaccine-eligibility-those-starting-march/,State expands COVID-19 vaccine eligibility to those 50+ starting March 15,"WICHITA FALLS, Texas (TNN) - *From the Texas Department of State Health Services* Texas will continue to protect those at the greatest risk of hospitalization and death from COVID-19 by expanding vaccination to people 50 to 64 years of age on March 15. More than 93 percent of the Texas fatalities directly caused by the coronavirus have been in people 50 and older, with those ages 50 to 64 accounting for 20 percent of all fatalities.",1,4
Covid19,2021-03-11 00:02:15.000000 UTC,https://www.southernminn.com/waseca_county_news/news/article_79ed8a3f-810c-553e-b11f-8646075b5949.html,Waseca residents line up for COVID-19 vaccine,"Waseca resident Pat Kritzer said. Pat sat in the front desk area, waiting to be called to the vaccination station with her husband Marlin. This would be Pat's first COVID-19 vaccine dose.",1,5
Covid19,2021-03-12 00:01:48.000000 UTC,https://www.wbur.org/npr/960901166/how-is-the-covid-19-vaccination-campaign-going-in-your-state,How Is The COVID-19 Vaccination Campaign Going In Your State?,"This page is updated regularly. The U.S. is working to vaccinate a high percentage of its population against COVID-19 as soon as possible to stop the spread of the disease and end the outbreak in the country. The mission becomes even more urgent as coronavirus variants emerge around the world, raising concerns that the virus could evade our efforts to control it, if the spread is not curbed quickly.",1,1
Falsehoods,2021-03-12 00:01:50.000000 UTC,https://www.umaryland.edu/news/archived-news/march-2021/umb-doctors-address-covid-19-vaccine-misinformation.php,UMB Doctors Address COVID-19 Vaccine Misinformation,"The mRNA that codes for the spike protein to fight COVID-19 is a different mRNA that codes for proteins that fight cancer, Tapia said. Beyond battling misinformation, having facts to weigh against each other is tricky if you don't know what to do with them. Interpreting rates and numbers against other vaccines is a slippery slope because the vaccines were tested in different populations during different points of the pandemic.",1,2
Masks,2021-03-12 00:01:55.000000 UTC,https://www.news-journal.com/news/coronavirus/texans-50-and-older-eligible-for-covid-19-vaccine-next-week/article_0cea6312-81ed-11eb-bf49-d7498cfb28ab.html,Texans 50 and older eligible for COVID-19 vaccine next week,"The mandate was first implemented by Gov. Greg Abbott in July. On Monday, service workers gathered outside the Texas Capitol to protest the decision to roll back safety restrictions and demand that they be given access to the vaccine. Abbott hinted about the vaccine announcement during a news conference last week, when he announced he was rescinding the mask mandate and allowing every business — including restaurants, bars, retail stores and sports stadiums — to operate at 100% capacity. Abbott cited a number of key COVID-19 metrics, including a decline in new hospitalizations and the statewide positivity rate, as evidence that Texas is ""in a far better position now.""",1,3
Covid19,2021-03-12 00:02:04.000000 UTC,https://963starcountry.iheart.com/featured/chelsey/content/2021-03-11-state-health-officials-announced-new-groups-eligible-for-covid-19-vaccine/,State Health Officials Announced New Groups Eligible for COVID-19 Vaccine | 96.3 Star Country,"The Department of Health Services announced this morning that new groups will be eligible to get the COVID-19 vaccine starting March 29. The new groups who qualify for the vaccine are all those 16 and over with the following medical conditions: Asthma (moderate-to-severe) Cancer Cerebrovascular disease (affects blood vessels and blood supply to the brain) Chronic kidney disease COPD (chronic obstructive pulmonary disease) Cystic fibrosis Down syndrome Heart conditions, such as heart failure, coronary artery disease, or cardiomyopathies Hypertension or high blood pressure Immunocompromised state (weakened immune system) from solid organ transplant, blood or bone marrow transplant, immune deficiencies, HIV, use of corticosteroids, or use of other immune weakening medicines Liver disease Neur",1,4
Cases,2021-03-12 00:02:10.000000 UTC,https://www.edmontonsun.com/news/local-news/alberta-police-ask-province-for-timely-access-to-covid-19-vaccines/wcm/f1af1ad2-4325-4aaf-b59e-98ba96af51d5,Alberta police ask province for timely access to COVID-19 vaccines,"Currently, police are not defined in Alberta's vaccine plan. ""First responders play a critical role on the frontlines of the pandemic, frequently interacting with the public and our province's most at-risk and vulnerable populations,"" the statement reads. ""Regardless of the additional hazards COVID-19 poses, they must continue their usual duties on top of enforcement and education surrounding Public Health Orders. In most cases, service demands placed on our frontline first responders have increased significantly over the course of the pandemic."" Advertisement Story continues below This advertisement has not loaded yet, but your article continues below.",1,5
Cases,2021-03-13 00:01:48.000000 UTC,https://www.northwaleschronicle.co.uk/news/national/19155348.countries-continue-use-astrazeneca-covid-19-vaccine--/,Countries should continue to use AstraZeneca Covid-19 vaccine – WHO,"The European Medicines Agency (EMA) has also backed the jab's safety and said there have been 30 reports of blood clots among close to five million people given the vaccine across Europe. HEALTH Coronavirus / (PA Graphics) It said in a statement: ""The position of EMA's safety committee… is that the vaccine's benefits continue to outweigh its risks and the vaccine can continue to be administered while investigation of cases of thromboembolic events is ongoing."" On Thursday, Denmark, Norway and Iceland said they were temporarily halting all AstraZeneca vaccinations to investigate reports of blood clots among people who have had the jab.",1,1
